event_category,event_action,event_label,total_events,unique_events
city_landing,start_date_click,Oryol,6,4
city_landing,start_date_click,Miami,3,3
city_landing,price_button_submit,Sochi / Показать предложения (50),20,20
city_landing,search-tools-button_open,Adler / Сортировка,155,135
city_landing,search-tools-button_open,Istanbul / ЭКСКУРСИИ В СТАМБУЛЕ НА РУССКОМ ЯЗЫКЕ ЦЕНА,3,3
city_landing,filters-categories_click,Rybinsk / Сначала самые дешевые,9,6
city_landing,price_button_submit,Baikal / Показать предложения (30),4,2
city_landing,search-tools-button_open,Fujairah / Все,6,6
city_landing,search-tools-button_open,Saransk / Фильтры,1,1
city_landing,price_button_submit,Gelendzhik / Показать предложения (44),15,13
city_landing,search-tools-button_open,Gagra / По рейтингу,16,16
city_landing,filters-categories_click,Venice / Групповые,7,6
city_landing,price_button_submit,Geneva / Показать предложения (8),1,1
city_landing,price_button_submit,Istanbul / Показать предложения (21),22,17
city_landing,search-tools-button_open,Saint Petersburg / ПЕШЕХОДНЫЕ ЭКСКУРСИИ ПО СПБ,1,1
city_landing,search-tools-button_open,Genoa / Категории,1,1
city_landing,filters-categories_click,Prague / Авторские,2,2
city_landing,filters-categories_click,Sevastopol / В горы,38,29
city_landing,filters-categories_click,Hurghada / Автобусные,19,16
city_landing,price_button_submit,Cappadocia / Показать предложения (3),4,3
city_landing,search-tools-button_open,Bishkek / Фильтры,1,1
city_landing,price_button_submit,Saratov / Показать предложения (17),3,3
city_landing,price_button_submit,Lisbon / Показать предложения (31),7,7
city_landing,search-tools-button_open,Yerevan / Категории Все,7,7
city_landing,price_button_submit,Budapest / Показать предложения (28),36,28
city_landing,price_button_submit,Evpatoria / Показать предложения (14),7,7
city_landing,ticket-type_checkbox,Ulyanovsk / Индивидуальная (гид проведёт экскурсию только для вас и ваших друзей),12,11
city_landing,price_button_submit,Makhachkala / Показать предложения (13),14,13
city_landing,ticket-type_checkbox,Haifa / Мини-группа,3,3
city_landing,search-tools-button_open,Sochi / ЭКСКУРСИИ В СОЧИ 2021 ЦЕНЫ И ОПИСАНИЕ,1,1
city_landing,price_button_submit,Side / Показать предложения (36),19,14
city_landing,price_button_submit,Gorno-Altaysk / Показать предложения (15),1,1
city_landing,price_button_submit,Kislovodsk / Показать предложения (41),24,19
city_landing,pay-type_checkbox,Krasnoyarsk / Оплата на месте (без предоплаты),8,7
city_landing,price_button_close,Montreal,5,3
city_landing,search-tools-button_open,Bangkok / Выбрано: 1,1,1
city_landing,search-tools-button_open,Makhachkala / Сортировка По рейтингу,4,4
City Page,Page Visit,Bali,170,143
city_landing,price_button_submit,Kaliningrad / Показать предложения (12),125,101
city_landing,price_button_submit,Volgograd / Показать предложения (34),5,4
city_landing,filters-categories_click,Paris / Лувр,9,9
city_landing,price_button_close,Rostov,20,20
city_landing,price_button_submit,Ekaterinburg / Показать предложения (45),7,7
city_landing,search-tools-button_open,Rybinsk / Выбрано: 1,8,6
city_landing,search-tools-button_open,Karlovy Vary / Категории,2,2
city_landing,price_button_submit,Murmansk / Показать предложения (90),1,1
city_landing,filters-categories_click,Petrozavodsk / Сначала самые популярные,20,17
city_landing,pay-type_checkbox,Polotsk / Оплата на месте (без предоплаты),2,2
city_landing,price_button_submit,Ufa / Показать предложения (13),8,8
city_landing,search-tools-button_open,Sharm-el-Sheikh / Категории ЭКСКУРСИИ В ЕГИПТЕ ИЗ ШАРМ ЭЛЬ ШЕЙХА,1,1
city_landing,price_button_submit,Istanbul / Показать предложения (154),5,3
city_landing,price_button_submit,Antalya / Показать предложения (9),18,15
City Page,Page Visit,Dzhubga,2958,2615
city_landing,start_date_click,Evpatoria,87,73
city_landing,pay-type_checkbox,Yessentuki / Оплата на месте (без предоплаты),63,46
city_landing,search-tools-button_open,Odessa / Все,2,2
city_landing,search-tools-button_open,Dubai / Категории Ночные экскурсии,1,1
city_landing,price_button_submit,Cappadocia / Показать предложения (18),2,2
city_landing,price_button_submit,Moscow / Показать предложения (246),5,4
city_landing,price_button_submit,Penza / Показать предложения (10),2,2
city_landing,search-tools-button_open,Petropavlovsk-Kamchatsky / Фильтры Выбрано: 0,1,1
City Page,Page Visit,Calabria,63,35
city_landing,search-tools-button_open,Anapa / Сортировка По рейтингу,33,32
city_landing,price_button_close,Karlovy Vary,4,4
city_landing,price_button_submit,Yoshkar-Ola / Показать предложения (3),4,4
city_landing,search-tools-button_open,Rome / Выбрано: 5,1,1
city_landing,search-tools-button_open,Pitsunda / Категории ЭКСКУРСИИ ИЗ ПИЦУНДЫ ПО АБХАЗИИ ЦЕНЫ 2021,1,1
city_landing,ticket-type_checkbox,Kolomna / Мини-группа,18,14
city_landing,price_button_submit,Chisinau / Показать предложения (4),3,3
city_landing,price_button_submit,Irkutsk / Показать предложения (44),3,2
city_landing,search-tools-button_open,Evpatoria / Выбрано: 3,2,1
city_landing,price_button_submit,Bodrum / Показать предложения (28),1,1
city_landing,price_button_submit,Tbilisi / Показать предложения (172),1,1
city_landing,search-tools-button_open,Doha / Категории,1,1
city_landing,price_button_submit,London / Показать предложения (26),2,2
city_landing,price_button_submit,Jerusalem / Показать предложения (5),2,2
city_landing,price_button_submit,Abkhazia / Показать предложения (1),2,1
city_landing,search-tools-button_open,Simferopol / Сначала самые дешевые,2,2
city_landing,search-tools-button_open,Minsk / Фильтры,157,134
city_landing,filters-categories_click,Limassol / Индивидуальные,1,1
city_landing,filters-categories_click,Kazan / На катере,8,7
city_landing,filters-categories_click,Grodno / Сначала самые дешевые,2,2
city_landing,ticket-type_checkbox,Dubrovnik / Групповая,14,11
city_landing,search-tools-button_open,Tula / Индивидуальные,1,1
city_landing,price_third,Krasnodar,3,3
city_landing,search-tools-button_open,Larnaca / Фильтры,31,30
city_landing,price_button_submit,Dubai / Показать предложения (37),23,21
city_landing,ticket-type_checkbox,New Athos / Групповая,11,9
city_landing,search-tools-button_open,Petropavlovsk-Kamchatsky / Индивидуальные,1,1
city_landing,filters-categories_click,Serpukhov / Сначала самые популярные,2,2
city_landing,filters-categories_click,Paris / На Новый Год и Рождество,3,2
city_landing,filters-categories_click,Kyiv / Выездные,3,2
city_landing,search-tools-button_open,Crete / КАКИЕ ЭКСКУРСИИ ЕСТЬ НА КРИТЕ,1,1
city_landing,ticket-type_checkbox,Lyon / Групповая,1,1
city_landing,search-tools-button_open,Kyiv / הכל,1,1
city_landing,search-tools-button_open,Krasnoyarsk / Сортировка По рейтингу,2,2
city_landing,price_button_submit,Gorno-Altaysk / Показать предложения (3),3,3
city_landing,price_button_submit,Belgrade / Показать предложения (45),7,7
city_landing,price_button_close,Kusadasi,9,8
city_landing,end_date_click,Ivanovo,2,2
city_landing,price_button_submit,Las Vegas / Показать предложения (6),1,1
city_landing,filters-categories_click,Yerevan / Необычные,20,15
city_landing,price_button_submit,Berlin / Показать предложения (19),2,2
city_landing,filters-categories_click,Vienna / Авторские,1,1
city_landing,price_button_submit,Istanbul / Показать предложения (161),9,6
city_landing,filters-categories_click,Eilat / Пляжные,3,3
city_landing,filters-categories_click,Balaclava / Необычные,4,3
city_landing,price_button_submit,Rome / Показать предложения (16),2,2
city_landing,filters-categories_click,Berlin / Музеи,1,1
city_landing,filters-categories_click,Nice / Групповые,1,1
city_landing,search-tools-button_open,Tbilisi / Выбрано: 1,126,118
city_landing,price_button_submit,Antalya / Показать предложения (33),6,6
city_landing,search-tools-button_open,Barcelona / Все,32,31
city_landing,search-tools-button_open,Istanbul / Сортировка,327,293
city_landing,search-tools-button_open,Lipetsk / Сортировка,3,3
city_landing,search-tools-button_open,Krasnodar / Категории Все,3,3
city_landing,search-tools-button_open,Krasnodar / Фильтры Выбрано: 3,1,1
city_landing,price_button_submit,Yerevan / Показать предложения (29),4,2
city_landing,price_button_submit,Saint Petersburg / Show offers (738),1,1
city_landing,pay-type_checkbox,Koktebel / Оплата на месте (без предоплаты),3,3
city_landing,dates_filter_mobile,Penza / Сегодня,4,2
city_landing,search-tools-button_open,Tver / По рейтингу,24,24
city_landing,search-tools-button_open,Veliky Novgorod / Для детей,1,1
city_landing,price_button_submit,Budapest / Показать предложения (92),2,1
city_landing,price_button_submit,Warsaw / Показать предложения (12),3,3
city_landing,price_button_submit,Saint Petersburg / Показать предложения (447),1,1
city_landing,price_button_submit,Jerusalem / Показать предложения (11),5,5
city_landing,search-tools-button_open,Novosibirsk / АВТОБУСНЫЕ ЭКСКУРСИИ ПО НОВОСИБИРСКУ,1,1
city_landing,price_button_submit,Istanbul / Показать предложения (168),13,11
city_landing,price_button_submit,Saint Petersburg / Показать предложения (688),12,12
city_landing,price_button_submit,Moscow / Показать предложения (195),7,5
city_landing,ticket-type_checkbox,Petropavlovsk-Kamchatsky / Индивидуальная (гид проведёт экскурсию только для вас и ваших друзей),1,1
city_landing,price_button_submit,Vyborg / Показать предложения (4),23,22
city_landing,search-tools-button_open,Khabarovsk / Категории Все,1,1
city_landing,search-tools-button_open,Astana / Категории Все,1,1
city_landing,ticket-type_checkbox,Zvenigorod / Мини-группа,1,1
city_landing,ticket-type_checkbox,Chicago / Индивидуальная (гид проведёт экскурсию только для вас и ваших друзей),1,1
City Page,Page Visit,Cyprus,5793,4197
city_landing,price_button_submit,Nizhny Novgorod / Показать предложения (2),22,19
city_landing,price_button_submit,Moscow / Показать предложения (389),4,3
City Page,Page Visit,Sovetsk,1,1
city_landing,price_button_submit,Tomsk / Показать предложения (6),2,2
city_landing,dates_filter_mobile,Tyumen / Сегодня,2,1
city_landing,dates_filter_mobile,Vladimir / Сегодня,36,30
city_landing,search-tools-button_open,Sevastopol / День ВМФ,1,1
city_landing,price_button_submit,Kaliningrad / Показать предложения (163),1,1
city_landing,ticket-type_checkbox,Tenerife / Мини-группа,2,2
City Page,Page Visit,chernyakhovsk,4,4
city_landing,price_button_close,New York,16,11
city_landing,price_button_submit,Adler / Показать предложения (289),1,1
city_landing,price_button_submit,Samara / Показать предложения (23),6,4
city_landing,search-tools-button_open,Pskov / Выбрано: 0,124,117
city_landing,price_button_submit,Belek / Показать предложения (37),1,1
city_landing,filters-categories_click,London / Сначала самые популярные,5,5
city_landing,search-tools-button_open,Haifa / По рейтингу,3,3
city_landing,search-tools-button_open,Murmansk / Фильтры Выбрано: 2,5,4
city_landing,filters-categories_click,Nizhny Novgorod / Билеты без очереди,3,2
city_landing,ticket-type_checkbox,Khabarovsk / Групповая,1,1
city_landing,price_button_submit,Moscow / Показать предложения (386),1,1
city_landing,price_button_submit,Moscow / Показать предложения (141),8,7
city_landing,dates_filter_mobile,Arkhangelsk / Завтра,1,1
city_landing,price_button_submit,Amsterdam / Показать предложения (10),1,1
city_landing,price_button_submit,Kemer / Показать предложения (49),1,1
city_landing,price_button_submit,Saint Petersburg / Показать предложения (316),6,5
city_landing,filters-categories_click,New York / Сначала самые дешевые,13,12
city_landing,price_button_submit,Sharm-el-Sheikh / Показать предложения (6),32,31
city_landing,price_button_submit,Kolomna / Показать предложения (9),1,1
city_landing,search-tools-button_open,Nice / Выбрано: 0,2,2
city_landing,filters-categories_click,Rome / Римские замки,13,11
city_landing,price_button_submit,Omsk / Показать предложения (1),9,9
city_landing,price_button_submit,Sochi / Показать предложения (188),2,2
city_landing,price_button_submit,Tula / Показать предложения (17),5,5
city_landing,filters-categories_click,Kaliningrad / Индивидуальные,289,206
city_landing,ticket-type_checkbox,Lipetsk / Групповая,1,1
city_landing,price_first,Almaty,6,4
city_landing,price_button_submit,Moscow / Показать предложения (33),24,22
city_landing,price_button_submit,Tyumen / Показать предложения (8),6,5
city_landing,price_button_submit,Alupka / Показать предложения (3),1,1
city_landing,ticket-type_checkbox,Alanya / Мини-группа,8,7
city_landing,price_button_close,Tver,53,46
city_landing,filters-categories_click,Kislovodsk / Индивидуальные,98,78
city_landing,filters-categories_click,Minsk / Замки и дворцы,16,15
city_landing,dates_filter_mobile,Novosibirsk / Завтра,20,15
city_landing,search-tools-button_open,Kerch / Все,10,10
city_landing,search-tools-button_open,Tbilisi / Выбрано: 3,17,13
city_landing,search-tools-button_open,Petropavlovsk-Kamchatsky / Обзорные,1,1
city_landing,price_button_submit,Adler / Показать предложения (232),1,1
city_landing,filters-categories_click,Vyborg / АВТОБУСНАЯ ЭКСКУРСИЯ В ВЫБОРГ,3,1
city_landing,filters-categories_click,Sortavala / Групповые,6,6
city_landing,price_button_submit,Grozny / Показать предложения (12),4,2
city_landing,price_button_submit,Yaroslavl / Показать предложения (3),13,13
city_landing,price_button_submit,Perm / Показать предложения (8),4,4
city_landing,ticket-type_checkbox,Tenerife / Индивидуальная (гид проведёт экскурсию только для вас и ваших друзей),2,2
city_landing,price_button_submit,Evpatoria / Показать предложения (6),17,15
city_landing,end_date_click,Mineralnye Vody,82,58
city_landing,price_button_submit,Tula / Показать предложения (32),5,4
city_landing,search-tools-button_open,Vladivostok / АВТОБУСНЫЕ ЭКСКУРСИИ ВЛАДИВОСТОК,1,1
city_landing,search-tools-button_open,Rzhev / Сначала самые популярные,1,1
city_landing,dates_filter_mobile,Krasnoyarsk / Сегодня,8,7
city_landing,search-tools-button_open,Lisbon / Фильтры Выбрано: 1,1,1
city_landing,filters-categories_click,Murmansk / Ловозеро,11,8
city_landing,price_button_submit,Pyatigorsk / Показать предложения (63),12,11
city_landing,ticket-type_checkbox,Washington / Групповая,1,1
city_landing,price_button_submit,Saint Petersburg / Показать предложения (347),6,6
city_landing,price_button_submit,Moscow / Показать предложения (186),4,4
city_landing,search-tools-button_open,Tver / Необычные,1,1
city_landing,filters-categories_click,Rostov-on-Don / Автобусные,22,19
city_landing,price_button_submit,Kaliningrad / Показать предложения (112),10,10
city_landing,dates_filter_mobile,Murom / Сегодня,3,3
city_landing,price_button_submit,Adler / Показать предложения (246),5,5
city_landing,price_button_submit,Adler / Показать предложения (153),1,1
city_landing,price_button_submit,Adler / Показать предложения (46),21,18
city_landing,filters-categories_click,Tula / Авторские,9,7
city_landing,search-tools-button_open,Cairo / Сначала самые популярные,1,1
city_landing,start_date_click,Scotland,1,1
city_landing,price_button_submit,Moscow / Показать предложения (257),3,3
city_landing,search-tools-button_open,Barcelona / Выбрано: 3,1,1
city_landing,search-tools-button_open,Yessentuki / Сортировка,73,62
city_landing,filters-categories_click,Tver / Индивидуальные,11,9
city_landing,price_button_submit,Ayia Napa / Показать предложения (10),1,1
city_landing,filters-categories_click,Chicago / Индивидуальные,1,1
city_landing,filters-categories_click,Kaliningrad / ЭКСКУРСИИ ПО КАЛИНИНГРАДУ И КАЛИНИНГРАДСКОЙ ОБЛАСТИ,6,6
city_landing,price_button_submit,Saint Petersburg / Показать предложения (677),7,7
city_landing,price_button_submit,Athens / Показать предложения (14),1,1
city_landing,ticket-type_checkbox,Madeira / Индивидуальная (гид проведёт экскурсию только для вас и ваших друзей),1,1
city_landing,search-tools-button_open,Kislovodsk / Сначала самые дешевые,14,13
city_landing,price_button_submit,Saint Petersburg / Показать предложения (228),8,8
city_landing,filters-categories_click,Rostov-on-Don / История и Архитектура,3,3
city_landing,search-tools-button_open,Side / Морские прогулки,2,2
city_landing,filters-categories_click,Yaroslavl / Золотое кольцо,3,2
city_landing,price_button_submit,Saint Petersburg / Показать предложения (337),3,2
city_landing,search-tools-button_open,Anapa / ЭКСКУРСИИ В АНАПЕ И ОКРЕСТНОСТЯХ,1,1
city_landing,dates_filter_mobile,Doha / Завтра,5,2
city_landing,price_button_submit,Athens / Показать предложения (27),2,2
city_landing,price_button_submit,Anapa / Показать предложения (61),3,2
city_landing,search-tools-button_open,Helsinki / Все,2,2
city_landing,price_button_submit,Krasnoyarsk / Показать предложения (8),4,3
city_landing,price_button_submit,Stockholm / Показать предложения (13),1,1
city_landing,price_button_submit,Alushta / Показать предложения (51),81,63
city_landing,dates_filter_mobile,Barcelona / Завтра,10,7
city_landing,filters-categories_click,Alanya / Активный отдых,44,33
City Page,Page Visit,Chambery,9,6
city_landing,price_button_submit,Moscow / Показать предложения (15),36,36
city_landing,search-tools-button_open,Volgograd / Все,50,48
city_landing,search-tools-button_open,Beijing / Выбрано: 0,1,1
city_landing,filters-categories_click,Helsinki / Групповые,1,1
city_landing,search-tools-button_open,Phuket / Фильтры,9,9
city_landing,filters-categories_click,baltiysk / Обзорные,1,1
city_landing,filters-categories_click,Jerusalem / Групповые,13,10
city_landing,price_button_submit,Smolensk / Показать предложения (27),4,3
city_landing,price_button_submit,Rome / Показать предложения (45),1,1
city_landing,start_date_click,Magas,1,1
city_landing,start_date_click,podolsk,2,1
city_landing,price_button_submit,Sochi / Показать предложения (187),2,2
city_landing,filters-categories_click,Kazan / Теплоходные прогулки,299,212
city_landing,filters-categories_click,Bodrum / Популярные,4,3
city_landing,search-tools-button_open,Vladivostok / Категории ЭКСКУРСИИ ПО ВЛАДИВОСТОКУ ЦЕНЫ,1,1
city_landing,price_button_submit,Side / Показать предложения (48),10,10
city_landing,filters-categories_click,Pattaya / Групповые,1,1
city_landing,search-tools-button_open,Torzhok / Фильтры,1,1
city_landing,price_button_submit,Hurghada / Показать предложения (36),17,10
city_landing,price_second,Vladikavkaz,38,34
city_landing,search-tools-button_open,Minsk / Фильтры Выбрано: 0,4,4
city_landing,search-tools-button_open,Mineralnye Vody / Выбрано: 1,4,4
City Page,Page Visit,Tenerife,888,627
city_landing,search-tools-button_open,Novosibirsk / ОБЗОРНАЯ ЭКСКУРСИЯ ПО НОВОСИБИРСКУ,1,1
city_landing,filters-categories_click,Kazan / ЭКСКУРСИИ В КАЗАНИ,1,1
city_landing,price_button_submit,Tbilisi / Показать предложения (71),5,4
city_landing,filters-categories_click,Saint Petersburg / По пригородам,225,166
city_landing,ticket-type_checkbox,Pyatigorsk / Индивидуальная (гид проведёт экскурсию только для вас и ваших друзей),115,83
city_landing,price_button_submit,Moscow / Показать предложения (153),6,5
city_landing,search-tools-button_open,Dubai / Категории ЭКСКУРСИИ В ДУБАЕ,1,1
city_landing,clear_filter_mobile,Ufa,3,2
city_landing,search-tools-button_open,Sharjah / Фильтры,24,22
city_landing,price_button_submit,Vologda / Показать предложения (20),13,12
city_landing,filters-categories_click,Paphos / Сначала самые дешевые,40,39
city_landing,ticket-type_checkbox,Ljubljana / Мини-группа,1,1
city_landing,price_button_submit,Kazan / Показать предложения (46),6,6
city_landing,price_button_submit,Krasnodar / Показать предложения (44),6,5
city_landing,price_button_submit,Batumi / Показать предложения (8),3,3
city_landing,price_button_submit,Smolensk / Показать предложения (38),1,1
city_landing,search-tools-button_open,Dubrovnik / Категории Все,1,1
city_landing,end_date_click,Astana,5,4
city_landing,price_button_submit,Krakow / Показать предложения (19),1,1
city_landing,search-tools-button_open,Kislovodsk / Выбрано: 5,1,1
city_landing,search-tools-button_open,Tuapse / Все,1,1
city_landing,dates_filter_mobile,Kislovodsk / Завтра,159,128
city_landing,price_button_submit,Dubai / Показать предложения (69),3,3
city_landing,search-tools-button_open,Kaliningrad / Вечерние экскурсии,9,9
city_landing,price_button_submit,Krasnoyarsk / Показать предложения (2),6,6
city_landing,ticket-type_checkbox,New York / Групповая,14,13
city_landing,search-tools-button_open,Istanbul / Фильтры Выбрано: 4,1,1
city_landing,price_button_submit,Tbilisi / Показать предложения (125),2,2
city_landing,price_button_submit,Foros / Показать предложения (6),5,5
city_landing,price_button_submit,Moscow / Показать предложения (150),6,4
city_landing,search-tools-button_open,Adler / Экстремальные,8,8
city_landing,filters-categories_click,Helsinki / Сначала самые дешевые,3,2
city_landing,filters-categories_click,Tver / Пешеходные,15,13
city_landing,start_date_click,Malta,2,1
city_landing,dates_filter_mobile,Yelets / Завтра,1,1
city_landing,price_button_submit,Belgrade / Показать предложения (24),1,1
city_landing,filters-categories_click,Sochi / Озеро Рица,12,11
city_landing,search-tools-button_open,Vladivostok / Категории,57,54
city_landing,filters-categories_click,Kaluga / По рейтингу,4,4
city_landing,search-tools-button_open,Yaroslavl / Гастрономические,1,1
city_landing,price_button_submit,Protaras / Показать предложения (33),2,2
city_landing,search-tools-button_open,Crete / Популярные,2,2
city_landing,ticket-type_checkbox,Olkhon / Групповая,11,11
city_landing,price_button_submit,Sochi / Показать предложения (215),3,3
city_landing,search-tools-button_open,Myshkin / Категории,1,1
city_landing,price_button_submit,Protaras / Показать предложения (3),2,2
city_landing,pay-type_checkbox,Arkhangelsk / Оплата на месте (без предоплаты),1,1
city_landing,search-tools-button_open,Saint Petersburg / Сортировка Сначала самые популярные,2,2
city_landing,filters-categories_click,Irkutsk / Индивидуальные,15,12
city_landing,search-tools-button_open,Saint Petersburg / Ладожские шхеры,1,1
city_landing,search-tools-button_open,Chernobyl / Выбрано: 1,2,2
city_landing,filters-categories_click,Amsterdam / Популярные,3,3
city_landing,search-tools-button_open,Dresden / Категории,1,1
city_landing,price_button_submit,Side / Показать предложения (17),2,2
city_landing,price_button_submit,Budapest / Показать предложения (35),28,21
city_landing,price_button_submit,Sharm-el-Sheikh / Показать предложения (22),10,9
city_landing,search-tools-button_open,Limassol / Для детей,1,1
city_landing,price_button_submit,Rome / Показать предложения (31),4,3
city_landing,dates_filter_mobile,Samara / Сегодня,43,37
city_landing,price_button_submit,Suzdal / Показать предложения (19),16,11
city_landing,price_first,Bangkok,1,1
city_landing,dates_filter_mobile,Sochi / Завтра,221,192
city_landing,filters-categories_click,Baku / Гастрономические,1,1
city_landing,price_button_submit,Alanya / Показать предложения (49),59,53
city_landing,search-tools-button_open,Yelets / Сортировка,1,1
city_landing,price_button_submit,Dubai / Показать предложения (91),2,2
city_landing,search-tools-button_open,Vologda / ЭКСКУРСИИ НА АВТОБУСЕ ИЗ ВОЛОГДЫ,2,2
city_landing,price_first,Sochi,461,370
city_landing,end_date_click,Kemer,97,86
city_landing,search-tools-button_open,Tula / Выбрано: 1,26,24
city_landing,pay-type_checkbox,Kyiv / Оплата на месте (без предоплаты),83,75
city_landing,filters-categories_click,Ryazan / Сначала самые популярные,20,18
City Page,Page Visit,Herzliya,59,57
city_landing,end_date_click,Dubai,245,195
city_landing,search-tools-button_open,Paris / Фильтры Выбрано: 0,2,2
city_landing,price_button_submit,Lisbon / Показать предложения (10),2,2
city_landing,search-tools-button_open,Derbent / Выбрано: 0,18,18
city_landing,filters-categories_click,Vyborg / Водные,1,1
city_landing,filters-categories_click,Istanbul / Самые популярные сначала,1,1
city_landing,filters-categories_click,Saint Petersburg / Северо-Запад,49,38
city_landing,search-tools-button_open,Samara / Теплоходные прогулки,1,1
city_landing,filters-categories_click,Crete / ЭКСКУРСИИ ИЗ ХАНЬИ КРИТ,1,1
city_landing,filters-categories_click,Nha Trang / Сначала самые дешевые,1,1
city_landing,price_button_close,Florence,8,7
city_landing,price_button_submit,Saint Petersburg / Показать предложения (274),8,4
city_landing,price_button_submit,Moscow / Показать предложения (261),1,1
city_landing,price_button_submit,Kazan / Показать предложения (21),38,33
city_landing,price_button_submit,Moscow / Показать предложения (32),21,21
city_landing,search-tools-button_open,Sevastopol / Сортировка По рейтингу,7,7
city_landing,price_button_submit,Dubrovnik / Показать предложения (15),7,7
city_landing,price_button_submit,Budapest / Показать предложения (100),13,13
city_landing,price_button_submit,Yerevan / Показать предложения (20),53,51
city_landing,price_button_submit,Voronezh / Показать предложения (6),29,26
city_landing,search-tools-button_open,Nalchik / ЭКСКУРСИИ ИЗ НАЛЬЧИКА,65,51
city_landing,price_button_submit,Minsk / Показать предложения (47),3,3
city_landing,pay-type_checkbox,Izmir / Оплата на месте (без предоплаты),1,1
city_landing,price_third,Suzdal,3,2
city_landing,filters-categories_click,Kislovodsk / ЭКСКУРСИИ ИЗ КИСЛОВОДСКА ЦЕНЫ,1,1
city_landing,filters-categories_click,Vienna / Индивидуальные,18,15
city_landing,search-tools-button_open,Sharm-el-Sheikh / ШАРМ ЭЛЬ ШЕЙХ ЭКСКУРСИИ ЦЕНЫ,2,2
city_landing,price_button_submit,Minsk / Показать предложения (17),27,26
city_landing,price_button_submit,Pskov / Показать предложения (27),6,6
city_landing,search-tools-button_open,Serpukhov / Сортировка,2,2
city_landing,search-tools-button_open,Batumi / Вечерние экскурсии,1,1
city_landing,price_button_submit,Yoshkar-Ola / Показать предложения (2),3,3
city_landing,filters-categories_click,Zheleznovodsk / Сначала самые дешевые,27,23
city_landing,price_button_submit,Moscow / Показать предложения (148),12,10
city_landing,search-tools-button_open,Playa del Carmen / Категории Все,1,1
city_landing,price_button_submit,Pskov / Показать предложения (18),27,25
city_landing,dates_filter_mobile,Bratislava / Сегодня,1,1
City Page,Page Visit,Kutaisi,172,129
city_landing,filters-categories_click,Tallinn / Главные достопримечательности,2,2
city_landing,search-tools-button_open,Saratov / Сортировка,4,4
city_landing,search-tools-button_open,Pitsunda / Категории Все,1,1
city_landing,dates_filter_mobile,Varna / Сегодня,1,1
city_landing,search-tools-button_open,Lazarevskoye / Фильтры,57,56
city_landing,filters-categories_click,Krasnodar / Сначала самые популярные,41,37
city_landing,price_button_submit,Prague / Показать предложения (80),1,1
city_landing,search-tools-button_open,Sergiev Posad / Сначала самые дешевые,2,2
city_landing,filters-categories_click,Copenhagen / Сначала самые дешевые,1,1
city_landing,search-tools-button_open,Budapest / Фильтры Выбрано: 3,3,3
city_landing,price_button_close,Tbilisi,225,179
city_landing,search-tools-button_open,Kislovodsk / Категории ЭКСКУРСИИ ИЗ КИСЛОВОДСКА,7,7
city_landing,price_button_submit,Gaspra / Показать предложения (8),2,2
city_landing,price_button_submit,Cyprus / Показать предложения (22),6,6
city_landing,search-tools-button_open,Belgrade / Выбрано: 0,53,50
city_landing,search-tools-button_open,Kislovodsk / ЭКСКУРСИЯ В ПЯТИГОРСК ИЗ КИСЛОВОДСКА,5,5
city_landing,price_button_submit,Kislovodsk / Показать предложения (71),15,15
city_landing,price_button_submit,Kyiv / Показать предложения (2),25,25
city_landing,search-tools-button_open,Playa del Carmen / Сортировка,6,6
city_landing,price_second,Vologda,5,4
city_landing,price_button_submit,Samarkand / Показать предложения (4),1,1
city_landing,price_button_submit,Irkutsk / Показать предложения (66),4,4
city_landing,search-tools-button_open,Voronezh / АВТОБУСНЫЕ ЭКСКУРСИИ ПО ВОРОНЕЖУ,1,1
city_landing,search-tools-button_open,Pskov / ОБЗОРНАЯ ЭКСКУРСИЯ ПО ПСКОВУ,5,5
city_landing,price_button_submit,Vyborg / Показать предложения (8),8,7
city_landing,price_button_submit,Moscow / Показать предложения (157),5,5
city_landing,price_button_submit,Kislovodsk / Показать предложения (92),1,1
city_landing,price_button_submit,Yaroslavl / Показать предложения (32),2,2
city_landing,filters-categories_click,Milan / Групповые,22,18
city_landing,filters-categories_click,Minsk / Пешеходные,3,3
city_landing,filters-categories_click,Tula / По рейтингу,7,7
city_landing,price_button_submit,Haifa / Показать предложения (7),11,11
city_landing,filters-categories_click,Lazarevskoye / По рейтингу,10,9
city_landing,price_button_submit,Evpatoria / Показать предложения (18),3,3
city_landing,ticket-type_checkbox,Kaluga / Индивидуальная (гид проведёт экскурсию только для вас и ваших друзей),14,12
city_landing,filters-categories_click,Yerevan / Индивидуальные,47,42
city_landing,price_button_submit,Adler / Показать предложения (67),3,3
city_landing,search-tools-button_open,New York / Фильтры,10,10
city_landing,price_button_submit,London / Показать предложения (30),2,1
city_landing,price_button_submit,Izberbash / Показать предложения (3),4,4
city_landing,price_second,Olkhon,2,2
city_landing,filters-categories_click,Sochi / VIP-туры,52,41
city_landing,filters-categories_click,Nalchik / НАЛЬЧИК ЭКСКУРСИИ В ПРИЭЛЬБРУСЬЕ,4,2
city_landing,price_button_submit,Marmaris / Показать предложения (25),2,2
city_landing,price_button_submit,Manama / Показать предложения (1),1,1
city_landing,price_button_submit,Cancun / Показать предложения (15),6,5
city_landing,search-tools-button_open,Dubai / Категории Обзорные,1,1
city_landing,filters-categories_click,baltiysk / Сначала самые популярные,2,2
city_landing,search-tools-button_open,Sevastopol / Фильтры,377,329
